# ells, tt, te, ee, bb
1.910000000000000000e+02 4.097811543954531948e-05 0.000000000000000000e+00 4.696891700900588451e-08 1.123795673558896921e-06
1.920000000000000000e+02 4.068301663071666391e-05 0.000000000000000000e+00 4.696895187300322508e-08 1.123818772934321869e-06
1.930000000000000000e+02 4.039200108033326703e-05 0.000000000000000000e+00 4.696898691907890035e-08 1.123841993331952755e-06
1.940000000000000000e+02 4.010496993984541517e-05 0.000000000000000000e+00 4.696902214723325442e-08 1.123865334758026281e-06
1.950000000000000000e+02 3.982182881514108146e-05 0.000000000000000000e+00 4.696905755746663139e-08 1.123888797218810915e-06
1.960000000000000000e+02 3.954248731333047124e-05 0.000000000000000000e+00 4.696909314977936214e-08 1.123912380720609218e-06
1.970000000000000000e+02 3.926685889452707413e-05 0.000000000000000000e+00 4.696912892417175106e-08 1.123936085269755301e-06
1.980000000000000000e+02 3.899486070552787267e-05 0.000000000000000000e+00 4.696916488064415551e-08 1.123959910872616100e-06
1.990000000000000000e+02 3.872641324267872526e-05 0.000000000000000000e+00 4.696920101919691298e-08 1.123983857535589890e-06
2.000000000000000000e+02 3.846144030415778149e-05 0.000000000000000000e+00 4.696923733983033447e-08 1.124007925265109886e-06
2.010000000000000000e+02 3.819986860674711419e-05 0.000000000000000000e+00 4.696927384254478395e-08 1.124032114067639796e-06
2.020000000000000000e+02 3.794162773034747392e-05 0.000000000000000000e+00 4.696931052734059891e-08 1.124056423949676363e-06
2.030000000000000000e+02 3.768664999574177844e-05 0.000000000000000000e+00 4.696934739421812347e-08 1.124080854917750000e-06
2.040000000000000000e+02 3.743487007657209109e-05 0.000000000000000000e+00 4.696938444317768848e-08 1.124105406978421823e-06
2.050000000000000000e+02 3.718622510334463477e-05 0.000000000000000000e+00 4.696942167421966452e-08 1.124130080138287255e-06
2.060000000000000000e+02 3.694065429309106993e-05 0.000000000000000000e+00 4.696945908734436925e-08 1.124154874403972634e-06
2.070000000000000000e+02 3.669809905733497322e-05 0.000000000000000000e+00 4.696949668255215998e-08 1.124179789782137969e-06
2.080000000000000000e+02 3.645850264442311567e-05 0.000000000000000000e+00 4.696953445984340731e-08 1.124204826279475243e-06
2.090000000000000000e+02 3.622181016163054923e-05 0.000000000000000000e+00 4.696957241921845534e-08 1.124229983902709687e-06
2.100000000000000000e+02 3.598796845140776507e-05 0.000000000000000000e+00 4.696961056067762171e-08 1.124255262658598506e-06
2.110000000000000000e+02 3.575692605563635720e-05 0.000000000000000000e+00 4.696964888422129023e-08 1.124280662553931515e-06
2.120000000000000000e+02 3.552863286497862588e-05 0.000000000000000000e+00 4.696968738984985795e-08 1.124306183595530718e-06
2.130000000000000000e+02 3.530304038045586651e-05 0.000000000000000000e+00 4.696972607756361602e-08 1.124331825790252212e-06
2.140000000000000000e+02 3.508010135584642788e-05 0.000000000000000000e+00 4.696976494736297475e-08 1.124357589144982798e-06
2.150000000000000000e+02 3.485976989101836844e-05 0.000000000000000000e+00 4.696980399924827822e-08 1.124383473666642735e-06
2.160000000000000000e+02 3.464200126741381132e-05 0.000000000000000000e+00 4.696984323321987055e-08 1.124409479362184893e-06
2.170000000000000000e+02 3.442675210442553785e-05 0.000000000000000000e+00 4.696988264927814880e-08 1.124435606238593906e-06
2.180000000000000000e+02 3.421397993272667822e-05 0.000000000000000000e+00 4.696992224742345705e-08 1.124461854302889136e-06
2.190000000000000000e+02 3.400364341592379070e-05 0.000000000000000000e+00 4.696996202765620560e-08 1.124488223562119167e-06
2.200000000000000000e+02 3.379570224103357705e-05 0.000000000000000000e+00 4.697000198997671870e-08 1.124514714023368795e-06
2.210000000000000000e+02 3.359011705878948924e-05 0.000000000000000000e+00 4.697004213438539339e-08 1.124541325693752037e-06
2.220000000000000000e+02 3.338684941080743301e-05 0.000000000000000000e+00 4.697008246088260026e-08 1.124568058580418065e-06
2.230000000000000000e+02 3.318586186039696232e-05 0.000000000000000000e+00 4.697012296946871649e-08 1.124594912690547387e-06
2.240000000000000000e+02 3.298711765069126014e-05 0.000000000000000000e+00 4.697016366014412591e-08 1.124621888031353759e-06
2.250000000000000000e+02 3.279058089609303056e-05 0.000000000000000000e+00 4.697020453290919246e-08 1.124648984610082279e-06
2.260000000000000000e+02 3.259621652951337890e-05 0.000000000000000000e+00 4.697024558776430659e-08 1.124676202434011923e-06
2.270000000000000000e+02 3.240399021114587544e-05 0.000000000000000000e+00 4.697028682470983885e-08 1.124703541510453857e-06
