# ells, tt, te, ee, bb
1.520000000000000000e+02 1.694348543906322273e-07 0.000000000000000000e+00 3.388697087812645075e-07 3.388697087812645075e-07
1.530000000000000000e+02 1.694375349641657605e-07 0.000000000000000000e+00 3.388750699283316799e-07 3.388750699283316799e-07
1.540000000000000000e+02 1.694402331503716005e-07 0.000000000000000000e+00 3.388804663007433070e-07 3.388804663007433070e-07
1.550000000000000000e+02 1.694429489499392056e-07 0.000000000000000000e+00 3.388858978998785171e-07 3.388858978998785171e-07
1.560000000000000000e+02 1.694456823635622957e-07 0.000000000000000000e+00 3.388913647271246973e-07 3.388913647271246973e-07
1.570000000000000000e+02 1.694484333919393554e-07 0.000000000000000000e+00 3.388968667838788167e-07 3.388968667838788167e-07
1.580000000000000000e+02 1.694512020357732103e-07 0.000000000000000000e+00 3.389024040715464735e-07 3.389024040715464735e-07
1.590000000000000000e+02 1.694539882957712123e-07 0.000000000000000000e+00 3.389079765915425304e-07 3.389079765915425304e-07
1.600000000000000000e+02 1.694567921726452661e-07 0.000000000000000000e+00 3.389135843452905321e-07 3.389135843452905321e-07
1.610000000000000000e+02 1.694596136671115910e-07 0.000000000000000000e+00 3.389192273342232349e-07 3.389192273342232349e-07
1.620000000000000000e+02 1.694624527798912768e-07 0.000000000000000000e+00 3.389249055597825535e-07 3.389249055597825535e-07
1.630000000000000000e+02 1.694653095117095160e-07 0.000000000000000000e+00 3.389306190234190849e-07 3.389306190234190849e-07
1.640000000000000000e+02 1.694681838632962657e-07 0.000000000000000000e+00 3.389363677265926902e-07 3.389363677265926902e-07
1.650000000000000000e+02 1.694710758353860093e-07 0.000000000000000000e+00 3.389421516707720716e-07 3.389421516707720716e-07
1.660000000000000000e+02 1.694739854287174126e-07 0.000000000000000000e+00 3.389479708574348253e-07 3.389479708574348253e-07
1.670000000000000000e+02 1.694769126440340382e-07 0.000000000000000000e+00 3.389538252880680234e-07 3.389538252880680234e-07
1.680000000000000000e+02 1.694798574820836836e-07 0.000000000000000000e+00 3.389597149641673673e-07 3.389597149641673673e-07
1.690000000000000000e+02 1.694828199436186996e-07 0.000000000000000000e+00 3.389656398872375580e-07 3.389656398872375580e-07
1.700000000000000000e+02 1.694858000293962012e-07 0.000000000000000000e+00 3.389716000587925083e-07 3.389716000587925083e-07
1.710000000000000000e+02 1.694887977401774063e-07 0.000000000000000000e+00 3.389775954803548126e-07 3.389775954803548126e-07
1.720000000000000000e+02 1.694918130767281915e-07 0.000000000000000000e+00 3.389836261534564890e-07 3.389836261534564890e-07
1.730000000000000000e+02 1.694948460398190922e-07 0.000000000000000000e+00 3.389896920796381844e-07 3.389896920796381844e-07
1.740000000000000000e+02 1.694978966302250376e-07 0.000000000000000000e+00 3.389957932604499692e-07 3.389957932604499692e-07
1.750000000000000000e+02 1.695009648487252979e-07 0.000000000000000000e+00 3.390019296974507017e-07 3.390019296974507017e-07
1.760000000000000000e+02 1.695040506961039610e-07 0.000000000000000000e+00 3.390081013922080280e-07 3.390081013922080280e-07
1.770000000000000000e+02 1.695071541731494294e-07 0.000000000000000000e+00 3.390143083462988588e-07 3.390143083462988588e-07
1.780000000000000000e+02 1.695102752806546052e-07 0.000000000000000000e+00 3.390205505613092103e-07 3.390205505613092103e-07
1.790000000000000000e+02 1.695134140194168905e-07 0.000000000000000000e+00 3.390268280388338869e-07 3.390268280388338869e-07
1.800000000000000000e+02 1.695165703902382932e-07 0.000000000000000000e+00 3.390331407804766923e-07 3.390331407804766923e-07
1.810000000000000000e+02 1.695197443939253475e-07 0.000000000000000000e+00 3.390394887878508010e-07 3.390394887878508010e-07
1.820000000000000000e+02 1.695229360312889552e-07 0.000000000000000000e+00 3.390458720625779632e-07 3.390458720625779632e-07
1.830000000000000000e+02 1.695261453031445705e-07 0.000000000000000000e+00 3.390522906062892470e-07 3.390522906062892470e-07
1.840000000000000000e+02 1.695293722103122010e-07 0.000000000000000000e+00 3.390587444206245079e-07 3.390587444206245079e-07
1.850000000000000000e+02 1.695326167536163008e-07 0.000000000000000000e+00 3.390652335072326016e-07 3.390652335072326016e-07
1.860000000000000000e+02 1.695358789338859299e-07 0.000000000000000000e+00 3.390717578677718598e-07 3.390717578677718598e-07
1.870000000000000000e+02 1.695391587519545422e-07 0.000000000000000000e+00 3.390783175039091903e-07 3.390783175039091903e-07
1.880000000000000000e+02 1.695424562086601974e-07 0.000000000000000000e+00 3.390849124173205537e-07 3.390849124173205537e-07
1.890000000000000000e+02 1.695457713048454022e-07 0.000000000000000000e+00 3.390915426096909632e-07 3.390915426096909632e-07
1.900000000000000000e+02 1.695491040413572424e-07 0.000000000000000000e+00 3.390982080827145906e-07 3.390982080827145906e-07
1.910000000000000000e+02 1.695524544190471449e-07 0.000000000000000000e+00 3.391049088380943957e-07 3.391049088380943957e-07
1.920000000000000000e+02 1.695558224387712484e-07 0.000000000000000000e+00 3.391116448775425497e-07 3.391116448775425497e-07
1.930000000000000000e+02 1.695592081013900323e-07 0.000000000000000000e+00 3.391184162027800646e-07 3.391184162027800646e-07
1.940000000000000000e+02 1.695626114077687409e-07 0.000000000000000000e+00 3.391252228155375877e-07 3.391252228155375877e-07
1.950000000000000000e+02 1.695660323587766947e-07 0.000000000000000000e+00 3.391320647175534953e-07 3.391320647175534953e-07
1.960000000000000000e+02 1.695694709552882434e-07 0.000000000000000000e+00 3.391389419105766456e-07 3.391389419105766456e-07
1.970000000000000000e+02 1.695729271981818396e-07 0.000000000000000000e+00 3.391458543963637321e-07 3.391458543963637321e-07
1.980000000000000000e+02 1.695764010883406210e-07 0.000000000000000000e+00 3.391528021766813478e-07 3.391528021766813478e-07
1.990000000000000000e+02 1.695798926266522252e-07 0.000000000000000000e+00 3.391597852533044504e-07 3.391597852533044504e-07
2.000000000000000000e+02 1.695834018140087896e-07 0.000000000000000000e+00 3.391668036280177381e-07 3.391668036280177381e-07
2.010000000000000000e+02 1.695869286513069782e-07 0.000000000000000000e+00 3.391738573026139563e-07 3.391738573026139563e-07
2.020000000000000000e+02 1.695904731394479808e-07 0.000000000000000000e+00 3.391809462788959617e-07 3.391809462788959617e-07
2.030000000000000000e+02 1.695940352793372494e-07 0.000000000000000000e+00 3.391880705586745518e-07 3.391880705586745518e-07
2.040000000000000000e+02 1.695976150718853179e-07 0.000000000000000000e+00 3.391952301437708476e-07 3.391952301437708476e-07
2.050000000000000000e+02 1.696012125180066377e-07 0.000000000000000000e+00 3.392024250360133813e-07 3.392024250360133813e-07
2.060000000000000000e+02 1.696048276186205307e-07 0.000000000000000000e+00 3.392096552372411144e-07 3.392096552372411144e-07
2.070000000000000000e+02 1.696084603746506865e-07 0.000000000000000000e+00 3.392169207493014788e-07 3.392169207493014788e-07
2.080000000000000000e+02 1.696121107870252942e-07 0.000000000000000000e+00 3.392242215740505354e-07 3.392242215740505354e-07
2.090000000000000000e+02 1.696157788566771489e-07 0.000000000000000000e+00 3.392315577133544036e-07 3.392315577133544036e-07
2.100000000000000000e+02 1.696194645845434925e-07 0.000000000000000000e+00 3.392389291690869851e-07 3.392389291690869851e-07
2.110000000000000000e+02 1.696231679715661729e-07 0.000000000000000000e+00 3.392463359431323458e-07 3.392463359431323458e-07
2.120000000000000000e+02 1.696268890186913786e-07 0.000000000000000000e+00 3.392537780373829690e-07 3.392537780373829690e-07
2.130000000000000000e+02 1.696306277268700630e-07 0.000000000000000000e+00 3.392612554537402320e-07 3.392612554537402320e-07
2.140000000000000000e+02 1.696343840970574147e-07 0.000000000000000000e+00 3.392687681941149352e-07 3.392687681941149352e-07
2.150000000000000000e+02 1.696381581302133335e-07 0.000000000000000000e+00 3.392763162604267729e-07 3.392763162604267729e-07
2.160000000000000000e+02 1.696419498273022196e-07 0.000000000000000000e+00 3.392838996546043862e-07 3.392838996546043862e-07
2.170000000000000000e+02 1.696457591892927609e-07 0.000000000000000000e+00 3.392915183785857336e-07 3.392915183785857336e-07
2.180000000000000000e+02 1.696495862171586219e-07 0.000000000000000000e+00 3.392991724343174556e-07 3.392991724343174556e-07
