# ells, tt, te, ee, bb, kk
1.440000000000000000e+02 1.259004427946277982e+00 -1.369906957393070106e-02 3.362723714704083972e-04 8.941990743854949407e-07 1.220299510332454566e-07
1.450000000000000000e+02 1.251806567366506195e+00 -1.356272923884842274e-02 3.310040054701681865e-04 8.940793122678030869e-07 1.213189773415245564e-07
1.460000000000000000e+02 1.244648718102239426e+00 -1.342242356014524719e-02 3.257087300459860857e-04 8.939606717599579516e-07 1.206139149743300378e-07
1.470000000000000000e+02 1.237529348167253795e+00 -1.327818110898104469e-02 3.203912523984113101e-04 8.938429619383580375e-07 1.199146789466820014e-07
1.480000000000000000e+02 1.230444869975617861e+00 -1.313011574549014480e-02 3.150539250923050944e-04 8.937259629349677385e-07 1.192212977950605918e-07
1.490000000000000000e+02 1.223391768301032689e+00 -1.297829474959193673e-02 3.097010697687003198e-04 8.936094286763891692e-07 1.185336688981492097e-07
1.500000000000000000e+02 1.216366306287710364e+00 -1.282278047507269363e-02 3.043367672546430061e-04 8.934930898487592245e-07 1.178517982683187268e-07
1.510000000000000000e+02 1.209362798069986811e+00 -1.266367379519368376e-02 2.989648861589875315e-04 8.933766569238142764e-07 1.171756035563207766e-07
1.520000000000000000e+02 1.202383869043559983e+00 -1.250107221785101523e-02 2.935890986596572912e-04 8.932598234441779756e-07 1.165050030982381079e-07
1.530000000000000000e+02 1.195426054765520885e+00 -1.233507001834885375e-02 2.882148708521916443e-04 8.931422692514890462e-07 1.158399976849280856e-07
1.540000000000000000e+02 1.188489968276137621e+00 -1.216579747269528819e-02 2.828473885953951446e-04 8.930236639155826206e-07 1.151804649454700263e-07
1.550000000000000000e+02 1.181574250786642688e+00 -1.199332195871596722e-02 2.774877104208577560e-04 8.929036700812282694e-07 1.145264053908108534e-07
1.560000000000000000e+02 1.174681413765111815e+00 -1.181776619605795151e-02 2.721425545295829622e-04 8.927819468667710345e-07 1.138777379534308944e-07
1.570000000000000000e+02 1.167806305761816210e+00 -1.163921061162858338e-02 2.668126504262372358e-04 8.926581532206804295e-07 1.132344088762091471e-07
1.580000000000000000e+02 1.160951455380839770e+00 -1.145775163811563711e-02 2.615061153772082212e-04 8.925319511589302697e-07 1.125963379425491629e-07
1.590000000000000000e+02 1.154113752692198958e+00 -1.127348230366596871e-02 2.562233148253199779e-04 8.924030089644514368e-07 1.119635378373198721e-07
1.600000000000000000e+02 1.147292044927854304e+00 -1.108651048699872861e-02 2.509700206262815438e-04 8.922710041957985191e-07 1.113358756419690981e-07
1.610000000000000000e+02 1.140481649527801622e+00 -1.089690424425957850e-02 2.457499190331371573e-04 8.921356265853105219e-07 1.107133245156471662e-07
1.620000000000000000e+02 1.133681641699586518e+00 -1.070478254733900868e-02 2.405665018054712809e-04 8.919965807376705930e-07 1.100958570802912385e-07
1.630000000000000000e+02 1.126891136785511005e+00 -1.051018990915579369e-02 2.354265672714919656e-04 8.918535886458548677e-07 1.094833680750633185e-07
