# ells, tt, te, ee, bb, kk
1.260000000000000000e+02 1.400215233655351055e+00 -1.534526362102899694e-02 4.224496412010417864e-04 2.021040500240084036e-06 1.359719290912053599e-07
1.270000000000000000e+02 1.391676131121222459e+00 -1.529576003538815100e-02 4.183729397703595389e-04 2.022460349222627114e-06 1.351484842422083523e-07
1.280000000000000000e+02 1.383241786432488851e+00 -1.524067849957008031e-02 4.141968557973816126e-04 2.023918419047114318e-06 1.343313959521709553e-07
1.290000000000000000e+02 1.374910446977123391e+00 -1.518009963564283422e-02 4.099274758573469421e-04 2.025415208619762383e-06 1.335206707256781289e-07
1.300000000000000000e+02 1.366674912147600285e+00 -1.511407569858273618e-02 4.055651042034768314e-04 2.026951161117347526e-06 1.327163151276051560e-07
1.310000000000000000e+02 1.358528346459213942e+00 -1.504271360649588052e-02 4.011154903491272530e-04 2.028526660340633745e-06 1.319183202948442544e-07
1.320000000000000000e+02 1.350472281328784385e+00 -1.496609140171442816e-02 3.965841043122684140e-04 2.030142027434634139e-06 1.311266869830362955e-07
1.330000000000000000e+02 1.342497800057594004e+00 -1.488431380855649057e-02 3.919709196237321485e-04 2.031797517858980732e-06 1.303413911939100395e-07
1.340000000000000000e+02 1.334604238892640682e+00 -1.479743163956718198e-02 3.872862885818029633e-04 2.033493318557076415e-06 1.295624180143801445e-07
1.350000000000000000e+02 1.326785835972321026e+00 -1.470559780317885930e-02 3.825272977611458912e-04 2.035229545926288905e-06 1.287896766082974719e-07
1.360000000000000000e+02 1.319042124344613098e+00 -1.460883434406371438e-02 3.777012704230044995e-04 2.037006243637947977e-06 1.280231829079531510e-07
1.370000000000000000e+02 1.311367679539237052e+00 -1.450723926193476544e-02 3.728102154211710849e-04 2.038823381226705269e-06 1.272628770937499473e-07
1.380000000000000000e+02 1.303759776380501556e+00 -1.440093235981489139e-02 3.678609346675306194e-04 2.040680852901036168e-06 1.265087149791915338e-07
1.390000000000000000e+02 1.296213404927531565e+00 -1.429000561675880694e-02 3.628550848901927837e-04 2.042578476811891239e-06 1.257607119003783618e-07
1.400000000000000000e+02 1.288730893020378465e+00 -1.417454868368594502e-02 3.577966288711057039e-04 2.044515994845988417e-06 1.250187940676158971e-07
1.410000000000000000e+02 1.281305076744608362e+00 -1.405467226629966010e-02 3.526940024677456477e-04 2.046493072592412385e-06 1.242829326053301040e-07
1.420000000000000000e+02 1.273933753050986217e+00 -1.393043760850904388e-02 3.475460067538211988e-04 2.048509299939018518e-06 1.235530986961955231e-07
1.430000000000000000e+02 1.266617075657576974e+00 -1.380197314904543435e-02 3.423583350170698761e-04 2.050564191976887885e-06 1.228292635807964584e-07
1.440000000000000000e+02 1.259348453340058516e+00 -1.366935806173126197e-02 3.371363925418467168e-04 2.052657190316481350e-06 1.221113842005678635e-07
1.450000000000000000e+02 1.252128240059041220e+00 -1.353264755511297997e-02 3.318809014876896737e-04 2.054787664738900233e-06 1.213994321579327004e-07
1.460000000000000000e+02 1.244948045674016068e+00 -1.339198316420297206e-02 3.265990879489045692e-04 2.056954915244308437e-06 1.206934074936271922e-07
1.470000000000000000e+02 1.237806343736510550e+00 -1.324739378710992205e-02 3.212956604823315123e-04 2.059158174374791132e-06 1.199932249828197400e-07
1.480000000000000000e+02 1.230699552349597159e+00 -1.309899360335829883e-02 3.159729724637994584e-04 2.061396609958378979e-06 1.192989129971213226e-07
1.490000000000000000e+02 1.223624162121517589e+00 -1.294685020454680938e-02 3.106353457933935087e-04 2.063669328009267335e-06 1.186103686632622667e-07
1.500000000000000000e+02 1.216576442169087224e+00 -1.279102624829181120e-02 3.052868609991957042e-04 2.065975375980217370e-06 1.179275978068383383e-07
1.510000000000000000e+02 1.209550712731197075e+00 -1.263162290372004705e-02 2.999313858275587841e-04 2.068313746127196667e-06 1.172505178331077426e-07
1.520000000000000000e+02 1.202549605432200241e+00 -1.246873796652459530e-02 2.945725910253466626e-04 2.070683379251937548e-06 1.165790468336754454e-07
1.530000000000000000e+02 1.195569662172851322e+00 -1.230246599164621507e-02 2.892159406840694863e-04 2.073083168400469590e-06 1.159131854075700029e-07
1.540000000000000000e+02 1.188611502442228796e+00 -1.213293752648944394e-02 2.838666180818355728e-04 2.075511962668280042e-06 1.152528109140048964e-07
1.550000000000000000e+02 1.181673773994976751e+00 -1.196022021196755866e-02 2.785256785892431812e-04 2.077968571468922809e-06 1.145979236719388791e-07
1.560000000000000000e+02 1.174758994926032862e+00 -1.178443702244756294e-02 2.731998366634430736e-04 2.080451768402778333e-06 1.139484423705554054e-07
1.570000000000000000e+02 1.167862020484322860e+00 -1.160566863113882650e-02 2.678898174801130037e-04 2.082960295395347834e-06 1.133043130268193036e-07
1.580000000000000000e+02 1.160985386032303168e+00 -1.142401170857043104e-02 2.626037333898335424e-04 2.085492866718954302e-06 1.126654551821046650e-07
1.590000000000000000e+02 1.154125988445682705e+00 -1.123955951223324333e-02 2.573419443316071753e-04 2.088048173075979600e-06 1.120318813364487116e-07
1.600000000000000000e+02 1.147282681796822468e+00 -1.105242014166149013e-02 2.521102160686728246e-04 2.090624885504498224e-06 1.114034582972991434e-07
1.610000000000000000e+02 1.140450790388086943e+00 -1.086266186525922453e-02 2.469122281728159383e-04 2.093221659242859204e-06 1.107801590150361958e-07
1.620000000000000000e+02 1.133629396298594827e+00 -1.067040385859351591e-02 2.417514651339539326e-04 2.095837137426620263e-06 1.101619559022600509e-07
1.630000000000000000e+02 1.126817621738733122e+00 -1.047569082965442606e-02 2.366347174230854552e-04 2.098469954656419579e-06 1.095487434420642498e-07
1.640000000000000000e+02 1.120011177611641262e+00 -1.027865267745351786e-02 2.315615295675519747e-04 2.101118740295148517e-06 1.089404942763422889e-07
