# ells, tt, te, ee, bb, kk
1.220000000000000000e+02 1.434552422832212404e+00 -1.550913379240068807e-02 4.362164031067438524e-04 0.000000000000000000e+00 1.392219993602870231e-07
1.230000000000000000e+02 1.425564131285815384e+00 -1.548346885758358771e-02 4.325664824935487548e-04 0.000000000000000000e+00 1.383744423320667541e-07
1.240000000000000000e+02 1.416704289168923214e+00 -1.545185843207432831e-02 4.288022007269252532e-04 0.000000000000000000e+00 1.375332623631771971e-07
1.250000000000000000e+02 1.407964320303668915e+00 -1.541441732827572748e-02 4.249303966893497840e-04 0.000000000000000000e+00 1.366984165825802857e-07
1.260000000000000000e+02 1.399341925902287009e+00 -1.537122841745667927e-02 4.209517307442393994e-04 0.000000000000000000e+00 1.358698952228262323e-07
1.270000000000000000e+02 1.390829120026856769e+00 -1.532234498389779993e-02 4.168726436893313721e-04 0.000000000000000000e+00 1.350477523513974214e-07
1.280000000000000000e+02 1.382421153198274633e+00 -1.526787771768178988e-02 4.126936012474913566e-04 0.000000000000000000e+00 1.342319464420800178e-07
1.290000000000000000e+02 1.374116272961962482e+00 -1.520790674032223427e-02 4.084206786722713181e-04 0.000000000000000000e+00 1.334224841426780916e-07
1.300000000000000000e+02 1.365907278659107549e+00 -1.514248380824794946e-02 4.040541692911312345e-04 0.000000000000000000e+00 1.326193721610099558e-07
1.310000000000000000e+02 1.357787334496230791e+00 -1.507171534350302405e-02 3.995998121033286429e-04 0.000000000000000000e+00 1.318226017878752766e-07
1.320000000000000000e+02 1.349757971277562918e+00 -1.499567889531700643e-02 3.950630670401609882e-04 0.000000000000000000e+00 1.310321739332189969e-07
1.330000000000000000e+02 1.341810271344485050e+00 -1.491447869833239896e-02 3.904438979888372901e-04 0.000000000000000000e+00 1.302480648021148529e-07
1.340000000000000000e+02 1.333943569596773848e+00 -1.482816507930575373e-02 3.857526480624618782e-04 0.000000000000000000e+00 1.294702596860416505e-07
1.350000000000000000e+02 1.326152102401882749e+00 -1.473689046521880000e-02 3.809863951246822552e-04 0.000000000000000000e+00 1.286986680071173729e-07
1.360000000000000000e+02 1.318435400580693084e+00 -1.464067642407147242e-02 3.761524542149422283e-04 0.000000000000000000e+00 1.279333058795916028e-07
1.370000000000000000e+02 1.310788036951515467e+00 -1.453962048411162195e-02 3.712528264697243386e-04 0.000000000000000000e+00 1.271741137192866781e-07
1.380000000000000000e+02 1.303207283119295790e+00 -1.443384198251997791e-02 3.662943066029942141e-04 0.000000000000000000e+00 1.264210475635307842e-07
1.390000000000000000e+02 1.295688125396885937e+00 -1.432343243853428753e-02 3.612785446790670735e-04 0.000000000000000000e+00 1.256741229308005718e-07
1.400000000000000000e+02 1.288232887337030341e+00 -1.420848104966955863e-02 3.562094973648198657e-04 0.000000000000000000e+00 1.249332662753415689e-07
1.410000000000000000e+02 1.280834400187739419e+00 -1.408909807500923622e-02 3.510955949654649146e-04 0.000000000000000000e+00 1.241984489340075033e-07
1.420000000000000000e+02 1.273490455507699126e+00 -1.396534431898281865e-02 3.459356335792494090e-04 0.000000000000000000e+00 1.234696423016768241e-07
1.430000000000000000e+02 1.266201201069033111e+00 -1.383734778832149473e-02 3.407353021088140900e-04 0.000000000000000000e+00 1.227468178309170388e-07
1.440000000000000000e+02 1.258960039153128596e+00 -1.370518723264913842e-02 3.355000020569911027e-04 0.000000000000000000e+00 1.220299326845046422e-07
